tweet_id,created_at,text,likes,retweets,replies,Text_original,Text_en
1998343601097519587,Tue Dec 09 10:46:56 +0000 2025,https://t.co/WCFW8dWLKV,0,0,0,https://t.co/WCFW8dWLKV,https://t.co/WCFW8dWLKV
1830184272914780409,Sun Sep 01 10:01:48 +0000 2024,تورهای پاییزه فرانسه با ویزای شنگن https://t.co/SABW9Psx6W,1,0,0,تورهای پاییزه فرانسه با ویزای شنگن https://t.co/SABW9Psx6W,France autumn tours with Schengen visa https://t.co/SABW9Psx6W
1736277595048521827,Sun Dec 17 06:50:11 +0000 2023,اخذ ویزا شنگن توریستی ایتالیا در کمترین زمان https://t.co/4gmtwtDq4D,1,0,0,اخذ ویزا شنگن توریستی ایتالیا در کمترین زمان https://t.co/4gmtwtDq4D,Obtaining an Italian Schengen tourist visa in the shortest time https://t.co/4gmtwtDq4D
1707681870605885680,Fri Sep 29 09:00:59 +0000 2023,https://t.co/t681MelKeX,0,0,0,https://t.co/t681MelKeX,https://t.co/t681MelKeX
1693652838486794699,Mon Aug 21 15:54:37 +0000 2023,تور اروپا با اخذ ویزای شینگن https://t.co/FmE3i1jReE,0,0,0,تور اروپا با اخذ ویزای شینگن https://t.co/FmE3i1jReE,Europe tour with Schengen visa https://t.co/FmE3i1jReE
1693133257829671172,Sun Aug 20 05:30:00 +0000 2023,وقت سفارت فرانسه https://t.co/9KWNark5K9,0,0,0,وقت سفارت فرانسه https://t.co/9KWNark5K9,French Embassy time https://t.co/9KWNark5K9
1692404089315885559,Fri Aug 18 05:12:32 +0000 2023,وقت سفارت ایتالیا https://t.co/WRVYEoDYXl,0,0,0,وقت سفارت ایتالیا https://t.co/WRVYEoDYXl,Italian embassy time https://t.co/WRVYEoDYXl
1692032883270013322,Thu Aug 17 04:37:30 +0000 2023,وقت سفارت آلمان https://t.co/ODT6EsGOeM,0,0,0,وقت سفارت آلمان https://t.co/ODT6EsGOeM,German Embassy time https://t.co/ODT6EsGOeM
1691544076988936192,Tue Aug 15 20:15:09 +0000 2023,ویزا کانادا https://t.co/Bn1Pr3Cadc,0,0,0,ویزا کانادا https://t.co/Bn1Pr3Cadc,Canada Visa https://t.co/Bn1Pr3Cadc
1691306077848031232,Tue Aug 15 04:29:26 +0000 2023,تور سوئیس - آهنگ پرواز https://t.co/6zxZVc99AJ,0,0,0,تور سوئیس - آهنگ پرواز https://t.co/6zxZVc99AJ,Switzerland Tour - Flight Song https://t.co/6zxZVc99AJ
1690754993140207619,Sun Aug 13 15:59:37 +0000 2023,تور فرانسه - آهنگ پرواز https://t.co/wmhaOZUpDk,0,0,0,تور فرانسه - آهنگ پرواز https://t.co/wmhaOZUpDk,France Tour - Flight Song https://t.co/wmhaOZUpDk
