tweet_id,created_at,text,likes,retweets,replies,Text_original,Text_en
1951706566077636904,Sat Aug 02 18:08:00 +0000 2025,RT @TrumpRealDaily: YES or NO ? https://t.co/oCJjSUN5Tk,0,375,0,RT @TrumpRealDaily: YES or NO ? https://t.co/oCJjSUN5Tk,RT @TrumpRealDaily: YES or NO ? https://t.co/oCJjSUN5Tk
1941417676062195993,Sat Jul 05 08:43:38 +0000 2025,RT @realDonaldTrump: https://t.co/8C5WxKK3nc,0,50796,0,RT @realDonaldTrump: https://t.co/8C5WxKK3nc,RT @realDonaldTrump: https://t.co/8C5WxKK3nc
1941417650493718581,Sat Jul 05 08:43:32 +0000 2025,RT @realDonaldTrump: https://t.co/QcySkOWWGN,0,51718,0,RT @realDonaldTrump: https://t.co/QcySkOWWGN,RT @realDonaldTrump: https://t.co/QcySkOWWGN
1941417634601566436,Sat Jul 05 08:43:28 +0000 2025,RT @realDonaldTrump: https://t.co/VoUY2xVnyK,0,58799,0,RT @realDonaldTrump: https://t.co/VoUY2xVnyK,RT @realDonaldTrump: https://t.co/VoUY2xVnyK
1941417613328060912,Sat Jul 05 08:43:23 +0000 2025,RT @realDonaldTrump: https://t.co/wu9mMkxtUg,0,137467,0,RT @realDonaldTrump: https://t.co/wu9mMkxtUg,RT @realDonaldTrump: https://t.co/wu9mMkxtUg
1941417596559179913,Sat Jul 05 08:43:19 +0000 2025,RT @realDonaldTrump: https://t.co/2OYrMFlw46,0,64507,0,RT @realDonaldTrump: https://t.co/2OYrMFlw46,RT @realDonaldTrump: https://t.co/2OYrMFlw46
1941417567454888063,Sat Jul 05 08:43:12 +0000 2025,RT @realDonaldTrump: https://t.co/z5HB3iOgwQ,0,64990,0,RT @realDonaldTrump: https://t.co/z5HB3iOgwQ,RT @realDonaldTrump: https://t.co/z5HB3iOgwQ
1941417548727321087,Sat Jul 05 08:43:08 +0000 2025,RT @realDonaldTrump: https://t.co/dQgHNdzAXb,0,62676,0,RT @realDonaldTrump: https://t.co/dQgHNdzAXb,RT @realDonaldTrump: https://t.co/dQgHNdzAXb
1941417525985804398,Sat Jul 05 08:43:02 +0000 2025,RT @realDonaldTrump: https://t.co/PTPGtD7bjV,0,23520,0,RT @realDonaldTrump: https://t.co/PTPGtD7bjV,RT @realDonaldTrump: https://t.co/PTPGtD7bjV
1941417511649743005,Sat Jul 05 08:42:59 +0000 2025,"RT @realDonaldTrump: HAPPY 4TH OF JULY!
🎇🎆🇺🇸🦅https://t.co/54aoHX14mj",0,54560,0,"RT @realDonaldTrump: HAPPY 4TH OF JULY!
🎇🎆🇺🇸🦅https://t.co/54aoHX14mj","RT @realDonaldTrump: HAPPY 4TH OF JULY!
🎇🎆🇺🇸🦅https://t.co/54aoHX14mj"
1941417234821513281,Sat Jul 05 08:41:53 +0000 2025,RT @realDonaldTrump: https://t.co/2uweRciDEo,0,111800,0,RT @realDonaldTrump: https://t.co/2uweRciDEo,RT @realDonaldTrump: https://t.co/2uweRciDEo
1940333987358232965,Wed Jul 02 08:57:26 +0000 2025,RT @ArzhangDavoodi: https://t.co/9WLc69wvIy,0,2,0,RT @ArzhangDavoodi: https://t.co/9WLc69wvIy,RT @ArzhangDavoodi: https://t.co/9WLc69wvIy
1939729351181750447,Mon Jun 30 16:54:50 +0000 2025,RT @Natalie_s27982: this is interesting.🤣🤣 https://t.co/uuSycu6IJh,0,67,0,RT @Natalie_s27982: this is interesting.🤣🤣 https://t.co/uuSycu6IJh,RT @Natalie_s27982: this is interesting.🤣🤣 https://t.co/uuSycu6IJh
1932078899522920764,Mon Jun 09 14:14:40 +0000 2025,RT @TrumpRealDaily: Drop a 👏 lets appreciate them for what they are doing to Make America Great Again!! https://t.co/q9M0LpznYT,0,468,0,RT @TrumpRealDaily: Drop a 👏 lets appreciate them for what they are doing to Make America Great Again!! https://t.co/q9M0LpznYT,RT @TrumpRealDaily: Drop a 👏 lets appreciate them for what they are doing to Make America Great Again!! https://t.co/q9M0LpznYT
1929863349921009917,Tue Jun 03 11:30:52 +0000 2025,RT @realDonaldTrump: https://t.co/GmmP5VddGr,0,56526,0,RT @realDonaldTrump: https://t.co/GmmP5VddGr,RT @realDonaldTrump: https://t.co/GmmP5VddGr
1929862918905962845,Tue Jun 03 11:29:09 +0000 2025,RT @realDonaldTrump: https://t.co/U8OkJT3IEK,0,27546,0,RT @realDonaldTrump: https://t.co/U8OkJT3IEK,RT @realDonaldTrump: https://t.co/U8OkJT3IEK
1928907063977017830,Sat May 31 20:10:56 +0000 2025,RT @SpaceX: The Road to Making Life Multiplanetary: an update from @elonmusk on SpaceX's plan to reach Mars https://t.co/d2cnsVKK80,0,9271,0,RT @SpaceX: The Road to Making Life Multiplanetary: an update from @elonmusk on SpaceX's plan to reach Mars https://t.co/d2cnsVKK80,RT @SpaceX: The Road to Making Life Multiplanetary: an update from @elonmusk on SpaceX's plan to reach Mars https://t.co/d2cnsVKK80
