tweet_id,created_at,text,likes,retweets,replies,Text_original,Text_en
2005955997550957041,Tue Dec 30 10:55:53 +0000 2025,"حماسه‌ی ۹ دی، تجلی بصیرت ملتی است که با پیوندی ناگسستنی به ولایت، هر فتنه‌ای را به خاک می‌نشاند.  
مردمی که با بصیرت و پیوند استوارشان به آرمان‌های انقلاب، دشمن را ناکام گذاشتند.
این روز به ما یادآوری می‌کند: قدر این ملتِ بیدار و وفادار را باید دانست.  

#حماسه_۹دی #بصیرت #ولایت",6,0,0,"حماسه‌ی ۹ دی، تجلی بصیرت ملتی است که با پیوندی ناگسستنی به ولایت، هر فتنه‌ای را به خاک می‌نشاند.  
مردمی که با بصیرت و پیوند استوارشان به آرمان‌های انقلاب، دشمن را ناکام گذاشتند.
این روز به ما یادآوری می‌کند: قدر این ملتِ بیدار و وفادار را باید دانست.  

#حماسه_۹دی #بصیرت #ولایت","The epic of 9th of December is the manifestation of the vision of a nation that destroys any sedition with an unbreakable link to the province.  
The people who defeated the enemy with their insight and firm connection to the ideals of the revolution.
This day reminds us: we should know the value of this awake and loyal nation.  

#Hamaseh_9D #Basirt #Walayat"
2002392694744625634,Sat Dec 20 14:56:35 +0000 2025,"سالانه ۲۰۰ همت از منابعی که باید صرف سلامت جامعه شود، به‌نفع مافیای پسماند و علیه امنیت زیستی بلعیده می‌شود. این تنها سوءمدیریت نیست، خیانت به جان انسانهاست.
مجلس شورای اسلامی درراستای حل بزرگترین معضل محیط زیستی کشور، این هفته طرح اصلاح قانون مدیریت پسماندها را در دستورکار دارد.",202,59,37,"سالانه ۲۰۰ همت از منابعی که باید صرف سلامت جامعه شود، به‌نفع مافیای پسماند و علیه امنیت زیستی بلعیده می‌شود. این تنها سوءمدیریت نیست، خیانت به جان انسانهاست.
مجلس شورای اسلامی درراستای حل بزرگترین معضل محیط زیستی کشور، این هفته طرح اصلاح قانون مدیریت پسماندها را در دستورکار دارد.","Every year, 200 of the resources that should be spent on the health of the society are swallowed up for the benefit of the waste mafia and against biological security. This is not only mismanagement, it is betrayal of human life.
In order to solve the country's biggest environmental problem, the Islamic Council has on its agenda this week the plan to amend the waste management law."
1991545717022958067,Thu Nov 20 16:34:34 +0000 2025,"آتش‌سوزی‌های هیرکانی شدت گرفته و نبود چارچوب عملیاتی، مدیریت بحران را مختل کرده.  
اقدام مؤثر تنها با فرماندهی واحد و هماهنگی ممکن است، اما این مفهوم برای برخی مدیران گویا ناآشناست.  
دیگر زمان حرف‌های کلیشه‌ای نیست؛ نیاز به اقدام فوری داریم.

#هیرکانی #آتش_سوزی",13,2,4,"آتش‌سوزی‌های هیرکانی شدت گرفته و نبود چارچوب عملیاتی، مدیریت بحران را مختل کرده.  
اقدام مؤثر تنها با فرماندهی واحد و هماهنگی ممکن است، اما این مفهوم برای برخی مدیران گویا ناآشناست.  
دیگر زمان حرف‌های کلیشه‌ای نیست؛ نیاز به اقدام فوری داریم.

#هیرکانی #آتش_سوزی","The Hyrkan fires have intensified and the lack of an operational framework has hindered crisis management.  
Effective action is possible only with unified command and coordination, but this concept is apparently unfamiliar to some managers.  
It is no longer time for clichés; We need urgent action.

#Hirkani #Fire"
1983959228307144734,Thu Oct 30 18:08:34 +0000 2025,"۸ آبان، روز پاسداران #محیط_زیست گرامی باد 🌿

این روز را به همه محیط‌بانان قهرمان تبریک عرض میکنم.

خبر خوب: با پیگیری فراکسیون محیط زیست، کمیسیون قضائی مجلس با طرح مجاز شدن حمل سلاح توسط #محیط‌بانان موافقت کرد.
ان‌شاءالله این طرح به زودی در صحن مجلس نهایی و اجرایی شود.",15,2,2,"۸ آبان، روز پاسداران #محیط_زیست گرامی باد 🌿

این روز را به همه محیط‌بانان قهرمان تبریک عرض میکنم.

خبر خوب: با پیگیری فراکسیون محیط زیست، کمیسیون قضائی مجلس با طرح مجاز شدن حمل سلاح توسط #محیط‌بانان موافقت کرد.
ان‌شاءالله این طرح به زودی در صحن مجلس نهایی و اجرایی شود.","May 8th of Aban be the day of #Environment_Protectors 🌿

این روز را به همه محیط‌بانان قهرمان تبریک عرض میکنم.

Good news: With the follow-up of the environmental faction, the parliament's judicial commission agreed with the plan to allow #environmentalists to carry weapons.
God willing, this plan will be finalized and implemented in the parliament soon."
1983954744314921464,Thu Oct 30 17:50:45 +0000 2025,"استیضاح وزیر تعاون، کار و رفاه اجتماعی به هیأت‌رئیسه مجلس ارجاع شد.

پیگیری شفافیت، کارآمدی و پاسخگویی در حوزه معیشت مردم از مهم‌ترین وظایف مجلس است.

#استیضاح #وزارت_کار",24,3,11,"استیضاح وزیر تعاون، کار و رفاه اجتماعی به هیأت‌رئیسه مجلس ارجاع شد.

پیگیری شفافیت، کارآمدی و پاسخگویی در حوزه معیشت مردم از مهم‌ترین وظایف مجلس است.

#استیضاح #وزارت_کار","The impeachment of the minister of cooperation, labor and social welfare was referred to the parliament's presiding committee.

Pursuing transparency, efficiency and accountability in the field of people's livelihood is one of the most important duties of the parliament.

#impeachment #Ministry_of_Labour"
1975097210133229875,Mon Oct 06 07:14:05 +0000 2025,RT @Ahmadnaderi_ir: بی‌توجهی دولت به تذکرات مکرر مجلس و اصرار بر مدل پرخطای دهک‌بندی، مصداق بارز نادیده گرفتن افکار عمومی است. وقتی نظرسنجی…,0,9,0,RT @Ahmadnaderi_ir: بی‌توجهی دولت به تذکرات مکرر مجلس و اصرار بر مدل پرخطای دهک‌بندی، مصداق بارز نادیده گرفتن افکار عمومی است. وقتی نظرسنجی…,RT @Ahmadnaderi_ir: The government's disregard for the frequent reminders of the parliament and insisting on the erroneous model of decimalization is a clear example of ignoring public opinion. When the survey…
1971262330504904792,Thu Sep 25 17:15:38 +0000 2025,"دیدار با رئیس و اعضای مجلس ملی کره جنوبی فرصتی بود تا گلایه خود را از رای ممتنع به قطعنامه لغو تحریم‌ها مطرح کنیم. انتظار دوستی دیرینه، حمایت عملی بود، نه رای ممتنع تحت فشار! در ادامه از آنان خواستم تشکیل گروه دوستی پارلمانی نیز  تسریع یابد. 

#ایران #کره_جنوبی #تحریم #دیپلماسی https://t.co/egpvFuRYpF",11,0,2,"دیدار با رئیس و اعضای مجلس ملی کره جنوبی فرصتی بود تا گلایه خود را از رای ممتنع به قطعنامه لغو تحریم‌ها مطرح کنیم. انتظار دوستی دیرینه، حمایت عملی بود، نه رای ممتنع تحت فشار! در ادامه از آنان خواستم تشکیل گروه دوستی پارلمانی نیز  تسریع یابد. 

#ایران #کره_جنوبی #تحریم #دیپلماسی https://t.co/egpvFuRYpF","The meeting with the president and members of the National Assembly of South Korea was an opportunity to raise our complaint about the abstention vote on the resolution to lift the sanctions. The expectation of long-standing friendship was practical support, not an abstention under pressure! Furthermore, I asked them to speed up the formation of the parliamentary friendship group. 

#Iran #South_Korea #sanctions #diplomacy https://t.co/egpvFuRYpF"
1966918942687212027,Sat Sep 13 17:36:34 +0000 2025,"ورود دادگستری تهران به پرونده‌های واگذاری عجیب اراضی ملی، نقطه عطفی در صیانت از انفال و حقوق بیت‌المال است
فراکسیون محیط زیست، ضمن حمایت از دستگاه قضا، خواستار برخوردی قاطعانه برای بازپس‌گیری کامل این سرمایه‌های ملی است
منابع طبیعی ایران، میراث آیندگان است، نه ره‌آورد افراد خاص!",15,1,5,"ورود دادگستری تهران به پرونده‌های واگذاری عجیب اراضی ملی، نقطه عطفی در صیانت از انفال و حقوق بیت‌المال است
فراکسیون محیط زیست، ضمن حمایت از دستگاه قضا، خواستار برخوردی قاطعانه برای بازپس‌گیری کامل این سرمایه‌های ملی است
منابع طبیعی ایران، میراث آیندگان است، نه ره‌آورد افراد خاص!","The entry of the Tehran judiciary into the cases of the strange assignment of national lands is a turning point in the protection of Anfal and the rights of Baitulmal.
The environmental faction, while supporting the judicial system, demands a decisive approach for the full recovery of these national funds.
Iran's natural resources are the heritage of future generations, not the accomplishments of specific individuals!"
1961696565581509074,Sat Aug 30 07:44:42 +0000 2025,"تلاش ریاست محترم جمهور دکتر پزشکیان، در راستای حل مسائل و چالش‌های زیست‌محیطی و منابع آب، از رهگذر بهره‌گیری از ظرفیت‌های علمی و کارشناسی دانشگاهیان و نخبگان، شایسته‌ی تقدیر است.
امید می‌روداین رویکرد علمی و تخصصی،افق‌های روشنی رابرای آینده‌ی میهن عزیزمان ترسیم نماید.

#هفته_دولت",11,1,2,"تلاش ریاست محترم جمهور دکتر پزشکیان، در راستای حل مسائل و چالش‌های زیست‌محیطی و منابع آب، از رهگذر بهره‌گیری از ظرفیت‌های علمی و کارشناسی دانشگاهیان و نخبگان، شایسته‌ی تقدیر است.
امید می‌روداین رویکرد علمی و تخصصی،افق‌های روشنی رابرای آینده‌ی میهن عزیزمان ترسیم نماید.

#هفته_دولت","The efforts of the Honorable Presidency of the President of the Republic of Medicine, in order to solve the problems and challenges of the environment and water resources, through the use of the scientific and expert capacities of academicians and elites, deserve appreciation.
It is hoped that this scientific and specialized approach will draw bright horizons for the future of our beloved country.

#government_week"
1959856638753439976,Mon Aug 25 05:53:29 +0000 2025,"بیان حکیمانه رهبر معظم انقلاب در تفکیک میان نقد سازنده و تضعیف مبانی، شاخصی مهم برای تریبون داران است.

“ارائه فکری نو که مکمّل موجودی ملت باشد با “تخریب و اهانت کردن” مبانی جمهوری اسلامی متفاوت است و تخریب، خواست دشمن است.”

#رهبر_انقلاب 
#جمهوری_اسلامی_ایران",11,1,0,"بیان حکیمانه رهبر معظم انقلاب در تفکیک میان نقد سازنده و تضعیف مبانی، شاخصی مهم برای تریبون داران است.

“ارائه فکری نو که مکمّل موجودی ملت باشد با “تخریب و اهانت کردن” مبانی جمهوری اسلامی متفاوت است و تخریب، خواست دشمن است.”

#رهبر_انقلاب 
#جمهوری_اسلامی_ایران","The wise expression of the supreme leader of the revolution in differentiating between constructive criticism and weakening the foundations is an important indicator for the tribunes.

""Presenting a new idea that complements the existence of the nation is different from ""destroying and insulting"" the foundations of the Islamic Republic, and destruction is the desire of the enemy.""

#revolutionary leader 
#Islamic_Republic_of_Iran"
